timestamp,gx,gy,gz,ax,ay,az
10.429571,0.720516,0.196044,0.708080,-0.000000,-0.000000,9.810000
10.449617,1.124123,1.077435,0.593543,-0.000000,-0.000000,9.810000
10.469667,1.227752,1.464680,1.029875,-0.000000,-0.000000,9.810000
10.489728,0.914683,0.813454,0.761531,-0.000000,-0.000000,9.810000
10.509891,-0.515396,0.716370,-0.104589,-0.000000,-0.000000,9.810000
10.530015,-0.735744,1.866106,-0.988162,-0.000000,-0.000000,9.810000
10.550114,0.431445,-0.920967,-2.000000,-0.000000,-0.000000,9.810000
10.570143,2.000000,-0.995143,-1.227054,-0.000000,-0.000000,9.810000
10.590279,0.073653,-0.102844,-1.025250,-0.000000,-0.000000,9.810000
10.610391,1.620451,-1.287486,-0.054411,-0.000000,-0.000000,9.810000
10.630454,2.000000,1.184337,-0.039139,-0.000000,-0.000000,9.810000
10.650513,0.670337,0.462207,-0.341299,-0.000000,-0.000000,9.810000
10.670609,-1.004088,-0.889333,0.182300,-0.000000,-0.000000,9.810000
10.690682,-2.000000,-1.145678,1.428028,-0.000000,-0.000000,9.810000
10.710929,-2.000000,-0.571901,2.000000,-0.000000,-0.000000,9.810000
10.730941,-2.000000,-1.301666,2.000000,-0.000000,-0.000000,9.810000
10.751138,-1.534232,-0.053756,2.000000,-0.000000,-0.000000,9.810000
10.771206,0.872141,0.660738,1.087689,-0.000000,-0.000000,9.810000
10.791282,1.123032,0.996714,1.408393,-0.000000,-0.000000,9.810000
10.811339,1.081581,1.599943,1.299310,-0.000000,-0.000000,9.810000
10.831431,0.097651,1.508314,0.422282,-0.000000,-0.000000,9.810000
10.851474,-0.841554,0.781820,-0.187492,-0.000000,-0.000000,9.810000
10.871634,1.378286,-1.385661,-0.331482,-0.000000,-0.000000,9.810000
10.891698,1.305201,-1.642006,-0.185310,-0.000000,-0.000000,9.810000
