step,time,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,action_0,joint_pos_0,joint_pos_rel_0,action_1,joint_pos_1,joint_pos_rel_1,action_2,joint_pos_2,joint_pos_rel_2,action_3,joint_pos_3,joint_pos_rel_3,action_4,joint_pos_4,joint_pos_rel_4,action_5,joint_pos_5,joint_pos_rel_5,action_6,joint_pos_6,joint_pos_rel_6,action_7,joint_pos_7,joint_pos_rel_7,action_8,joint_pos_8,joint_pos_rel_8,action_9,joint_pos_9,joint_pos_rel_9,action_10,joint_pos_10,joint_pos_rel_10,action_11,joint_pos_11,joint_pos_rel_11
456,9.120000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.3186633,-0.28077942,0.090532064,0.10495604,0.09682733,0.22067714,0.13426316,0.19298917,0.027803302,-0.14163499,0.014871955,-0.047412753,-1.7941759,-1.7577064,-1.2589996,-0.6968198,2.564989,0.6213852,1.1938156,-0.7131906,0.35765702,1.3394142,-2.4136188,0.33432364,-5.198779,5.4269266,-0.5732473,-0.19856663,-0.8298062,-3.9934077,-2.3116267,-2.1527557,-0.4333323,2.5230262,1.0378714,1.5108619,-0.16687074,0.15345211,0.05600605,0.15765445,0.16305333,-0.10782798,-0.020775225,0.053989567,0.005964565,0.1230851,0.09525854,0.13247438,-0.18050545,0.27219135,0.27219135,0.1894053,0.4804237,-0.30457634,0.04674565,-1.5059241,0.06407595,0.1411713,0.09039175,0.09039175,0.14979652,0.9312819,0.1462819,-0.15779796,-1.3455817,0.2244184,-0.036223885,0.15329993,0.15329993,0.035265576,0.95915776,0.17415774,0.010891595,-1.5358413,0.034158707,0.12182875,-0.109818235,-0.109818235,0.111809485,0.7539071,-0.031092942,0.13814047,-1.6076252,-0.037625194
457,9.14,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.27219135,-0.30457634,0.06407595,0.09039175,0.1462819,0.2244184,0.15329993,0.17415774,0.034158707,-0.109818235,-0.031092942,-0.037625194,-2.3235981,-1.1898465,-1.3228066,-0.7282146,2.4727287,0.18706536,0.95183885,-0.941573,0.3177728,1.5908374,-2.2982461,0.48937604,-4.516553,5.875469,-0.2523709,-0.102513805,-1.5928261,-4.2913394,-2.6282074,-1.9653718,-0.47824565,2.0084558,1.7695467,1.3762856,-0.18050545,0.1894053,0.04674565,0.1411713,0.14979652,-0.15779796,-0.036223885,0.035265576,0.010891595,0.12182875,0.111809485,0.13814047,-0.18579373,0.21661225,0.21661225,0.2168529,0.46876195,-0.31623808,0.040058844,-1.5329785,0.037021518,0.12620701,0.07541293,0.07541293,0.12379887,0.97718686,0.19218683,-0.1877567,-1.3508425,0.21915758,-0.04640026,0.16693783,0.16693783,0.01962315,0.93617654,0.15117651,0.016711922,-1.5303609,0.039639115,0.11557038,-0.0740722,-0.0740722,0.1255952,0.7116743,-0.07332575,0.13845178,-1.5950809,-0.0250808
458,9.16,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.21661225,-0.31623808,0.037021518,0.07541293,0.19218683,0.21915758,0.16693783,0.15117651,0.039639115,-0.0740722,-0.07332575,-0.0250808,-2.7789552,-0.5830863,-1.3527243,-0.748941,2.2952478,-0.26303968,0.68189466,-1.1490599,0.27402243,1.787302,-2.1116414,0.62722254,-3.6661782,6.085244,0.08676455,0.0074139116,-2.3748832,-4.319374,-2.825586,-1.7033346,-0.50372934,1.4170511,2.412521,1.1697605,-0.18579373,0.2168529,0.040058844,0.12620701,0.12379887,-0.1877567,-0.04640026,0.01962315,0.016711922,0.11557038,0.1255952,0.13845178,-0.1788235,0.15379837,0.15379837,0.23389845,0.46950936,-0.31549066,0.037956275,-1.559889,0.0101110935,0.11714194,0.060322028,0.060322028,0.086190216,1.0178155,0.23281544,-0.18953562,-1.364767,0.2052331,-0.053065535,0.17483124,0.17483124,0.012340904,0.90968674,0.12468672,0.022953423,-1.5258006,0.044199467,0.1044087,-0.03564832,-0.03564832,0.13662691,0.67442095,-0.11057907,0.12959808,-1.5803208,-0.010320783
459,9.18,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.15379837,-0.31549066,0.0101110935,0.060322028,0.23281544,0.2052331,0.17483124,0.12468672,0.044199467,-0.03564832,-0.11057907,-0.010320783,-3.140694,0.037369907,-1.3455197,-0.75454515,2.0314333,-0.6962223,0.39467037,-1.3244909,0.22801858,1.921194,-1.8626671,0.738001,-2.651175,6.0451894,0.44706306,0.15657604,-3.1436286,-4.0329194,-2.913817,-1.3413498,-0.5128424,0.7688508,2.951536,0.8745577,-0.1788235,0.23389845,0.037956275,0.11714194,0.086190216,-0.18953562,-0.053065535,0.012340904,0.022953423,0.1044087,0.13662691,0.12959808,-0.15810561,0.0859722,0.0859722,0.23943712,0.48242468,-0.30257535,0.040267386,-1.5858729,-0.015872836,0.117755465,0.045552865,0.045552865,0.040779166,1.0515211,0.26652104,-0.1706469,-1.3864928,0.1835072,-0.05411042,0.17688239,0.17688239,0.012284295,0.8805134,0.0955134,0.03022596,-1.5221641,0.047835946,0.089206666,0.0041004308,0.0041004308,0.15045218,0.64326423,-0.14173579,0.11444189,-1.5640239,0.0059762
460,9.200000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.0859722,-0.30257535,-0.015872836,0.045552865,0.26652104,0.1835072,0.17688239,0.0955134,0.047835946,0.0041004308,-0.14173579,0.0059762,-3.3913088,0.6457659,-1.2991955,-0.7384581,1.6852827,-1.0862921,0.10255727,-1.4586655,0.18182507,1.9874376,-1.5578358,0.81484735,-1.4964359,5.7571306,0.8158989,0.3637781,-3.8503087,-3.502919,-2.87974,-0.901118,-0.50175935,0.09005561,3.411347,0.5218629,-0.15810561,0.23943712,0.040267386,0.117755465,0.040779166,-0.1706469,-0.05411042,0.012284295,0.03022596,0.089206666,0.15045218,0.11444189,-0.12376753,0.015633881,0.015633881,0.22965856,0.5067173,-0.2782827,0.044168092,-1.6101704,-0.040170312,0.1270843,0.031641863,0.031641863,-0.0056406185,1.0768762,0.29187614,-0.14009398,-1.4147968,0.15520322,-0.048423108,0.17325367,0.17325367,0.020105418,0.8496474,0.06464738,0.035273746,-1.5194604,0.050539613,0.06568161,0.043699943,0.043699943,0.1664149,0.6191537,-0.16584635,0.09595304,-1.546942,0.023058057
461,9.22,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,0.015633881,-0.2782827,-0.040170312,0.031641863,0.29187614,0.15520322,0.17325367,0.06464738,0.050539613,0.043699943,-0.16584635,0.023058057,-3.5169158,1.214634,-1.2148752,-0.6955501,1.267758,-1.415197,-0.18143561,-1.5433025,0.13518259,1.9799756,-1.2055273,0.8540914,-0.24118719,5.2120557,1.1631304,0.613536,-4.430012,-2.8138561,-2.7209687,-0.3939331,-0.49308187,-0.6272221,3.7760792,0.14387617,-0.12376753,0.22965856,0.044168092,0.1270843,-0.0056406185,-0.14009398,-0.048423108,0.020105418,0.035273746,0.06568161,0.1664149,0.09595304,-0.069083564,-0.05442123,-0.05442123,0.2040763,0.54107594,-0.24392408,0.053410716,-1.6320122,-0.062012196,0.14480796,0.019206066,0.019206066,-0.05137609,1.092731,0.30773097,-0.096912585,-1.4481239,0.12187612,-0.03584681,0.1643591,0.1643591,0.038286917,0.81824803,0.033248007,0.033125505,-1.517773,0.05222702,0.03205219,0.0815742,0.0815742,0.18710743,0.602885,-0.18211502,0.07444486,-1.5298735,0.040126562
462,9.24,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.05442123,-0.24392408,-0.062012196,0.019206066,0.30773097,0.12187612,0.1643591,0.033248007,0.05222702,0.0815742,-0.18211502,0.040126562,-3.5027556,1.7179319,-1.0920923,-0.62178993,0.79274195,-1.6663556,-0.44472906,-1.5699687,0.08437053,1.8937128,-0.8134346,0.8534233,1.1189737,4.4311676,1.5041482,0.8940004,-4.8581247,-1.9847286,-2.4452198,0.17932887,-0.5195494,-1.3721645,4.054587,-0.24548009,-0.069083564,0.2040763,0.053410716,0.14480796,-0.05137609,-0.096912585,-0.03584681,0.038286917,0.033125505,0.03205219,0.18710743,0.07444486,0.006710939,-0.12117727,-0.12117727,0.16617818,0.58376634,-0.20123369,0.070419736,-1.6506077,-0.08060765,0.17341119,0.008958714,0.008958714,-0.089059316,1.0983421,0.31334203,-0.056405418,-1.4848534,0.085146666,-0.014974448,0.15086628,0.15086628,0.072703965,0.78768915,0.0026891232,0.027426368,-1.5172045,0.05279553,-0.0031504557,0.116211295,0.116211295,0.21499035,0.59511584,-0.18988419,0.05131902,-1.5136198,0.056380272
463,9.26,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.12117727,-0.20123369,-0.08060765,0.008958714,0.31334203,0.085146666,0.15086628,0.0026891232,0.05279553,0.116211295,-0.18988419,0.056380272,-3.3378022,2.13452,-0.9297711,-0.5123676,0.28055125,-1.8364733,-0.6746404,-1.5279438,0.028426345,1.7318544,-0.3884579,0.81268734,2.5445309,3.4682343,1.8445908,1.2114246,-5.0775366,-1.1461369,-2.0550354,0.8379866,-0.55397433,-2.0646565,4.2565413,-0.62513494,0.006710939,0.16617818,0.070419736,0.17341119,-0.089059316,-0.056405418,-0.014974448,0.072703965,0.027426368,-0.0031504557,0.21499035,0.05131902,0.0829089,-0.18177748,-0.18177748,0.12190052,0.63277334,-0.15222669,0.096896924,-1.6651433,-0.0951432,0.20503655,0.0015769661,0.0015769661,-0.10767455,1.0935374,0.30853742,-0.033968333,-1.523561,0.04643905,0.016479146,0.13370375,0.13370375,0.12162436,0.75949115,-0.02550888,0.021281188,-1.51783,0.05217004,-0.022227362,0.146452,0.146452,0.24366358,0.5962612,-0.18873882,0.031175138,-1.4988983,0.071101785
464,9.28,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.18177748,-0.15222669,-0.0951432,0.0015769661,0.30853742,0.04643905,0.13370375,-0.02550888,0.05217004,0.146452,-0.18873882,0.071101785,-3.0300105,2.450349,-0.7267781,-0.3690874,-0.24023306,-1.9353812,-0.85812646,-1.4099009,-0.031272754,1.512035,0.057267457,0.7360731,3.8524494,2.3963938,2.1847095,1.5017593,-5.0155897,-0.4234344,-1.5505482,1.546871,-0.57390636,-2.568808,4.3342443,-0.9538566,0.0829089,0.12190052,0.096896924,0.20503655,-0.10767455,-0.033968333,0.016479146,0.12162436,0.021281188,-0.022227362,0.24366358,0.031175138,0.1446017,-0.23380908,-0.23380908,0.09215237,0.68615663,-0.098843396,0.13128757,-1.6748279,-0.10482788,0.23432943,-0.0023911628,-0.0023911628,-0.11586059,1.078587,0.29358703,-0.02191637,-1.5629468,0.007053256,0.041805297,0.11379469,0.11379469,0.16658303,0.7350163,-0.04998374,0.017622983,-1.5196545,0.05034554,-0.027075768,0.1714872,0.1714872,0.2739118,0.60649854,-0.17850149,0.015044838,-1.4863104,0.08368969
465,9.3,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.23380908,-0.098843396,-0.10482788,-0.0023911628,0.29358703,0.007053256,0.11379469,-0.04998374,0.05034554,0.1714872,-0.17850149,0.08368969,-2.6015806,2.6691647,-0.48423365,-0.19840646,-0.74752223,-1.9692881,-0.995453,-1.2237427,-0.09122419,1.2517604,0.5118656,0.62939626,4.909919,1.3882744,2.5028195,1.7213999,-4.7418375,0.22046885,-1.06158,2.159552,-0.5595831,-2.8907735,4.2935557,-1.2173964,0.1446017,0.09215237,0.13128757,0.23432943,-0.11586059,-0.02191637,0.041805297,0.16658303,0.017622983,-0.027075768,0.2739118,0.015044838,0.1860967,-0.27543992,-0.27543992,0.08254714,0.742182,-0.04281801,0.16158417,-1.6790829,-0.10908282,0.2560792,-0.002611996,-0.002611996,-0.11651521,1.0541438,0.26914376,-0.00888889,-1.6017092,-0.031709194,0.054604135,0.091941655,0.091941655,0.19544515,0.7152646,-0.06973541,0.014010086,-1.5226487,0.04735136,-0.028330155,0.1907233,0.1907233,0.29879338,0.6256713,-0.1593287,0.004226614,-1.4763087,0.09369135
466,9.32,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.27543992,-0.04281801,-0.10908282,-0.002611996,0.26914376,-0.031709194,0.091941655,-0.06973541,0.04735136,0.1907233,-0.1593287,0.09369135,-2.0815423,2.8012686,-0.21274412,-0.011041656,-1.2221642,-1.938122,-1.0926518,-0.98758405,-0.14971143,0.961805,0.9586383,0.50008386,5.658406,0.50497794,2.7093072,1.8317724,-4.2902994,0.84685534,-0.6427177,2.581432,-0.52891695,-3.0992703,4.0920825,-1.4021122,0.1860967,0.08254714,0.16158417,0.2560792,-0.11651521,-0.00888889,0.054604135,0.19544515,0.014010086,-0.028330155,0.29879338,0.004226614,0.20952635,-0.30542594,-0.30542594,0.08401711,0.7992379,0.014237881,0.18278053,-1.6776224,-0.107622385,0.26938558,0.0010170047,0.0010170047,-0.10881174,1.0212277,0.23622769,0.0035463711,-1.6386039,-0.06860387,0.056584883,0.068830915,0.068830915,0.21188352,0.7009059,-0.08409411,0.009158007,-1.5267687,0.043231368,-0.031487063,0.20371667,0.20371667,0.31291547,0.65322596,-0.13177407,0.0006486457,-1.4691614,0.10083866
467,9.34,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.30542594,0.014237881,-0.107622385,0.0010170047,0.23622769,-0.06860387,0.068830915,-0.08409411,0.043231368,0.20371667,-0.13177407,0.10083866,-1.499301,2.8527954,0.073024035,0.18145004,-1.6458017,-1.8447317,-1.1555371,-0.717934,-0.20599973,0.6496681,1.377732,0.35736808,6.10248,-0.29588115,2.7686512,1.8279129,-3.6738772,1.4280151,-0.2902097,2.8328063,-0.4916939,-3.228363,3.7045894,-1.4929683,0.20952635,0.08401711,0.18278053,0.26938558,-0.10881174,0.0035463711,0.056584883,0.21188352,0.009158007,-0.031487063,0.31291547,0.0006486457,0.21977091,-0.32306358,-0.32306358,0.09171825,0.85580987,0.07080984,0.19666877,-1.6704302,-0.10043013,0.2755173,0.0083876755,0.0083876755,-0.0948246,0.98115975,0.19615972,0.011104985,-1.6725367,-0.10253668,0.05064235,0.04505656,0.04505656,0.21841489,0.6923043,-0.09269571,0.0048360145,-1.5319326,0.03806746,-0.036712147,0.21018015,0.21018015,0.3166123,0.68824154,-0.096758485,0.0024352726,-1.464975,0.10502505
468,9.36,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.32306358,0.07080984,-0.10043013,0.0083876755,0.19615972,-0.10253668,0.04505656,-0.09269571,0.03806746,0.21018015,-0.096758485,0.10502505,-0.8818818,2.828598,0.35961097,0.36853355,-2.0033984,-1.6966392,-1.1887178,-0.43008143,-0.2581944,0.32317424,1.7507788,0.20932177,6.2729383,-1.028174,2.6963973,1.7227457,-2.929192,1.9204423,0.008996916,2.929864,-0.4371252,-3.277069,3.1507182,-1.5035416,0.21977091,0.09171825,0.19666877,0.2755173,-0.0948246,0.011104985,0.05064235,0.21841489,0.0048360145,-0.036712147,0.3166123,0.0024352726,0.22130567,-0.32813385,-0.32813385,0.1012126,0.9104584,0.12545836,0.20573726,-1.6577182,-0.08771813,0.27518865,0.019199237,0.019199237,-0.078477584,0.93546224,0.15046221,0.014381005,-1.7025827,-0.13258266,0.04034473,0.02115603,0.02115603,0.21715781,0.6895448,-0.09545523,0.001442353,-1.5380182,0.031981826,-0.041829553,0.21001785,0.21001785,0.3117581,0.7294906,-0.055509448,0.0065321513,-1.4637383,0.10626173
469,9.38,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.32813385,0.12545836,-0.08771813,0.019199237,0.15046221,-0.13258266,0.02115603,-0.09545523,0.031981826,0.21001785,-0.055509448,0.10626173,-0.25351363,2.7324266,0.63559866,0.54057807,-2.284875,-1.5023018,-1.1950265,-0.137975,-0.30428246,-0.008114845,2.0624528,0.061835498,6.203857,-1.7037112,2.5156715,1.5277927,-2.1074443,2.3173761,0.27303505,2.8895922,-0.36462075,-3.2311091,2.4644508,-1.4567794,0.22130567,0.1012126,0.20573726,0.27518865,-0.078477584,0.014381005,0.04034473,0.21715781,0.001442353,-0.041829553,0.3117581,0.0065321513,0.21705303,-0.32085595,-0.32085595,0.10835331,0.96179944,0.17679942,0.2093136,-1.6399248,-0.06992471,0.26907384,0.032980777,0.032980777,-0.061527863,0.8857871,0.1007871,0.014071585,-1.7279984,-0.15799832,0.027115036,-0.0023836456,-0.0023836456,0.2124771,0.6924989,-0.092501104,-0.0010920588,-1.5448686,0.025131464,-0.04711272,0.20331937,0.20331937,0.30030817,0.7755082,-0.009491801,0.012325443,-1.465334,0.104665995
470,9.4,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.32085595,0.17679942,-0.06992471,0.032980777,0.1007871,-0.15799832,-0.0023836456,-0.092501104,0.025131464,0.20331937,-0.009491801,0.104665995,0.36389518,2.567054,0.8896692,0.68907696,-2.4837544,-1.2707807,-1.1769838,0.14770767,-0.3425186,-0.33492398,2.3008828,-0.079787105,5.9240193,-2.332812,2.2306209,1.2564075,-1.2456133,2.6154656,0.5056524,2.7469053,-0.27727973,-3.0958784,1.6828301,-1.3598964,0.21705303,0.10835331,0.2093136,0.26907384,-0.061527863,0.014071585,0.027115036,0.2124771,-0.0010920588,-0.04711272,0.30030817,0.012325443,0.2098011,-0.30183154,-0.30183154,0.11081477,1.0085094,0.22350937,0.20813993,-1.6176866,-0.047686577,0.25546813,0.049084652,0.049084652,-0.04393196,0.83386713,0.048867106,0.010902389,-1.7482275,-0.17822742,0.012069275,-0.025122657,-0.025122657,0.20610651,0.7008577,-0.08414233,-0.0028361354,-1.552298,0.017702103,-0.053955942,0.19033334,0.19033334,0.28263605,0.82464415,0.039644122,0.02024072,-1.4695388,0.100461245
471,9.42,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.30183154,0.22350937,-0.047686577,0.049084652,0.048867106,-0.17822742,-0.025122657,-0.08414233,0.017702103,0.19033334,0.039644122,0.100461245,0.95122075,2.335496,1.1119096,0.8051937,-2.5959985,-1.0114527,-1.1369506,0.41793883,-0.37146756,-0.64930207,2.4567955,-0.21023606,5.465956,-2.9139466,1.8577331,0.9078454,-0.3686235,2.8142495,0.70907027,2.520433,-0.17853081,-2.8865259,0.8338038,-1.2143153,0.2098011,0.11081477,0.20813993,0.25546813,-0.04393196,0.010902389,0.012069275,0.20610651,-0.0028361354,-0.053955942,0.28263605,0.02024072,0.20181033,-0.27198708,-0.27198708,0.10598107,1.0493238,0.26432377,0.20268908,-1.5918093,-0.02180922,0.23346898,0.06669623,0.06669623,-0.024038516,0.7814884,-0.0035116076,0.0070474884,-1.762882,-0.19288194,-0.0044955416,-0.046675436,-0.046675436,0.19841807,0.7141497,-0.07085031,-0.0025551927,-1.5600804,0.009919643,-0.06327381,0.17144379,0.17144379,0.25893602,0.8751159,0.090115845,0.028328447,-1.476059,0.09394109
472,9.44,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.27198708,0.26432377,-0.02180922,0.06669623,-0.0035116076,-0.19288194,-0.046675436,-0.07085031,0.009919643,0.17144379,0.090115845,0.09394109,1.4922228,2.0407176,1.2938675,0.8805789,-2.6189356,-0.7327262,-1.077639,0.66460013,-0.3891239,-0.94447714,2.5235858,-0.32600623,4.8623586,-3.4484375,1.4136251,0.48919672,0.5094372,2.9255335,0.8806208,2.2213264,-0.0633712,-2.6164553,-0.05473013,-1.0386349,0.20181033,0.10598107,0.20268908,0.23346898,-0.024038516,0.0070474884,-0.0044955416,0.19841807,-0.0025551927,-0.06327381,0.25893602,0.028328447,0.19712573,-0.23248349,-0.23248349,0.08781811,1.082987,0.29798692,0.19059709,-1.5632739,0.0067261457,0.20362179,0.084868334,0.084868334,-0.004473768,0.73040247,-0.054597557,0.00799805,-1.7716721,-0.20167208,-0.017096143,-0.06664339,-0.06664339,0.19060081,0.7317749,-0.0532251,0.002229913,-1.5679226,0.0020774603,-0.075990826,0.1471433,0.1471433,0.23098375,0.9250868,0.14008677,0.030494371,-1.484626,0.085374
473,9.46,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.23248349,0.29798692,0.0067261457,0.084868334,-0.054597557,-0.20167208,-0.06664339,-0.0532251,0.0020774603,0.1471433,0.14008677,0.085374,1.9751793,1.6831598,1.4267654,0.9086055,-2.5542965,-0.43950748,-0.99839735,0.8812607,-0.39211145,-1.2150246,2.4985461,-0.4283535,4.160606,-3.9610486,0.89758956,0.019130517,1.3460804,2.9848766,1.0529497,1.8678541,0.08063181,-2.3003361,-0.94397974,-0.87896997,0.19712573,0.08781811,0.19059709,0.20362179,-0.004473768,0.00799805,-0.017096143,0.19060081,0.002229913,-0.075990826,0.23098375,0.030494371,0.1945729,-0.18469444,-0.18469444,0.04567446,1.1081381,0.32313806,0.17087376,-1.5332196,0.036780477,0.16575176,0.102548525,0.102548525,0.016460337,0.68230176,-0.10269827,0.01704409,-1.7743659,-0.20436585,-0.017432712,-0.08451015,-0.08451015,0.18568501,0.753067,-0.03193301,0.0104722185,-1.5754882,-0.0054881573,-0.088879175,0.11806171,0.11806171,0.19791351,0.9727068,0.18770677,0.02458468,-1.4950337,0.07496631
474,9.48,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.18469444,0.32313806,0.036780477,0.102548525,-0.10269827,-0.20436585,-0.08451015,-0.03193301,-0.0054881573,0.11806171,0.18770677,0.07496631,2.389453,1.2575544,1.5027182,0.88400954,-2.4050345,-0.13468757,-0.89333797,1.0646051,-0.3782786,-1.45408,2.380999,-0.5203873,3.3742633,-4.506025,0.3205381,-0.48757935,2.130206,3.0127554,1.2755142,1.4913523,0.24092714,-1.926039,-1.8139398,-0.75254196,0.1945729,0.04567446,0.17087376,0.16575176,0.016460337,0.01704409,-0.017432712,0.18568501,0.0104722185,-0.088879175,0.19791351,0.02458468,0.19003992,-0.13022032,-0.13022032,-0.019674256,1.1233622,0.33836216,0.14089835,-1.5029438,0.0670563,0.121249154,0.11863052,0.11863052,0.04147405,0.63881165,-0.14618838,0.034996483,-1.7707828,-0.20078278,-0.0033902219,-0.09962928,-0.09962928,0.18055743,0.77727,-0.007730007,0.022586262,-1.5824023,-0.012402296,-0.09613237,0.08502649,0.08502649,0.16175218,1.0161927,0.23119265,0.010411587,-1.507145,0.062855005
475,9.5,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.13022032,0.33836216,0.0670563,0.11863052,-0.14618838,-0.20078278,-0.09962928,-0.007730007,-0.012402296,0.08502649,0.23119265,0.062855005,2.7237062,0.7612078,1.5137892,0.8040998,-2.1745043,0.17915466,-0.75595677,1.210151,-0.34570608,-1.651761,2.174292,-0.6055628,2.4996743,-5.0574803,-0.31580833,-1.0050672,2.8588371,3.0129373,1.5525081,1.0816854,0.41470605,-1.4668748,-2.6262617,-0.6617545,0.19003992,-0.019674256,0.14089835,0.121249154,0.04147405,0.034996483,-0.0033902219,0.18055743,0.022586262,-0.09613237,0.16175218,0.010411587,0.18359068,-0.07083714,-0.07083714,-0.096236624,1.1273996,0.34239954,0.1004492,-1.4738659,0.096134186,0.081232846,0.13214216,0.13214216,0.068193935,0.6014133,-0.18358672,0.053774685,-1.760911,-0.19091094,0.024771046,-0.11124914,-0.11124914,0.17489155,0.8035571,0.018557072,0.0431386,-1.5881994,-0.018199325,-0.09546007,0.04906693,0.04906693,0.12912354,1.0539691,0.26896912,-0.012704803,-1.5209035,0.049096584
476,9.52,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.07083714,0.34239954,0.096134186,0.13214216,-0.18358672,-0.19091094,-0.11124914,0.018557072,-0.018199325,0.04906693,0.26896912,0.049096584,2.9691591,0.20186621,1.4538938,0.6755817,-1.8699167,0.49359304,-0.58099306,1.3143535,-0.28984895,-1.7979779,1.8888259,-0.6879197,1.5642564,-5.5156975,-0.99166954,-1.4434998,3.4963512,2.930713,1.8703235,0.6489973,0.6263238,-0.9236428,-3.3150208,-0.61118543,0.18359068,-0.096236624,0.1004492,0.081232846,0.068193935,0.053774685,0.024771046,0.17489155,0.0431386,-0.09546007,0.12912354,-0.012704803,0.17431076,-0.008455362,-0.008455362,-0.16495386,1.1194434,0.3344434,0.060927846,-1.4473246,0.12267542,0.06264649,0.14250658,0.14250658,0.09516098,0.5713852,-0.21361482,0.07204161,-1.7449219,-0.17492187,0.062257145,-0.11860355,-0.11860355,0.1688689,0.83105785,0.04605782,0.06649103,-1.5924168,-0.02241671,-0.085397206,0.011400968,0.011400968,0.104681015,1.0847734,0.2997734,-0.03480389,-1.5361936,0.033806443
477,9.540000000000001,0.105000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.15,0.0,0.0,-0.008455362,0.3344434,0.12267542,0.14250658,-0.21361482,-0.17492187,-0.11860355,0.04605782,-0.02241671,0.011400968,0.2997734,0.033806443,3.119089,-0.39780557,1.327062,0.51822126,-1.5014046,0.7994512,-0.36772043,1.3750373,-0.21086973,-1.8832982,1.5402141,-0.76450753,0.58996904,-5.7414107,-1.6094557,-1.6809399,4.0170712,2.7613285,2.1845026,0.20726387,0.8298806,-0.30540243,-3.833712,-0.53343546,0.17431076,-0.16495386,0.060927846,0.06264649,0.09516098,0.07204161,0.062257145,0.1688689,0.06649103,-0.085397206,0.104681015,-0.03480389,0.16666377,0.054999296,0.054999296,-0.20737709,1.0994105,0.3144105,0.03814683,-1.4243213,0.14567876,0.06884329,0.14959589,0.14959589,0.12304934,0.5497817,-0.23521835,0.0905712,-1.7231508,-0.1531508,0.103217036,-0.12101551,-0.12101551,0.16052194,0.85885626,0.073856235,0.087500475,-1.5946803,-0.024680257,-0.0666246,-0.026612982,-0.026612982,0.08810545,1.1076782,0.32267815,-0.045969352,-1.552707,0.017293096
